Label,Organ,Age,Ethnicity,Gender,COD_NotReported,COD_Anoxia,COD_CerebroVascular_Stroke,COD_HeadTrauma,COD_CNSTumor,COD_Other,ABO_O,ABO_A,ABO_B,ABO_AB,ABO_Unknown,Circumstance_ChildAbuse,Circumstance_Homicide,Circumstance_MVA,Circumstance_NaturalCauses,Circumstance_NonMVA,Circumstance_None,Circumstance_NotReported,Circumstance_Suicide,Mechanism_Asphyxiation,Mechanism_BluntInjury,Mechanism_Cardiovascular,Mechanism_Drowning,Mechanism_DrugIntoxication,Mechanism_Electrical,Mechanism_GunshotWound,Mechanism_IntracranialHemorrhage_Stroke,Mechanism_NaturalCauses,Mechanism_None,Mechanism_NotReported,Mechanism_Seizure,Mechanism_Sids,Mechanism_Stab,DonorType_DeceasedDonor,DonorType_LivingDonor,Region1,Region2,Region3,Region4,Region5,Region6,Region7,Region8,Region9,Region10,Region11
Liver_18-34years_American_Indian_Male,Liver,18-34years,American_Indian,Male,0,6,0,10,0,0,10,3.333333333,0,0,0,0,6.666666667,3.333333333,0,10,3.333333333,0,3.333333333,5,10,0,0,10,0,10,5,0,0,0,0,0,0,10,0,0,0,0,0,6.666666667,6.666666667,10,0,0,3.333333333,0
Liver_18-34years_American_Indian_Female,Liver,18-34years,American_Indian,Female,0,0,0,10,0,0,5,10,0,0,0,0,5,10,0,0,0,0,0,0,10,0,0,0,0,5,0,0,0,0,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,10
Liver_18-34years_PacificIslander_Male,Liver,18-34years,PacificIslander,Male,3.333333333,10,0,6.666666667,0,0,10,6.666666667,3.333333333,0,0,0,5,5,0,0,5,5,10,10,10,5,0,0,0,0,0,0,0,5,0,0,0,10,2,0,0,0,0,10,3.333333333,0,6.666666667,0,0,0
Liver_18-34years_PacificIslander_Female,Liver,18-34years,PacificIslander,Female,0,0,0,10,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0
Liver_18-34years_Multiracial_Male,Liver,18-34years,Multiracial,Male,0.588235294,0,0,10,0,0,6.666666667,10,3.333333333,0,0,0,4,10,0,1,0,1,2,0,10,0,0,0,0,3.076923077,0,0,0,0.769230769,0,0,0,10,0.588235294,0,0.714285714,10,0,0,0,0.714285714,0,1.428571429,0,0
Liver_18-34years_Multiracial_Female,Liver,18-34years,Multiracial,Female,0,7.5,10,0,0,0,6.666666667,10,3.333333333,3.333333333,0,0,0,0,10,1.666666667,0,0,0,0,0,5,2.5,0,0,0,10,0,0,0,0,0,0,10,0,0,0,10,0,0,1.666666667,0,0,0,0,0
Liver_35-49years_White_Male,Liver,35-49years,White,Male,1.32231405,8.347107438,7.148760331,10,0.123966942,0.702479339,10,8.831168831,2.305194805,0.584415584,0,0,1.210762332,5.201793722,10,3.228699552,3.99103139,1.434977578,4.932735426,1.944444444,8.833333333,4.444444444,0.277777778,3.666666667,0.222222222,4.055555556,10,0.833333333,0.722222222,1.777777778,0.277777778,0,0.111111111,10,0.502354788,2.857142857,10,9.120879121,4.835164835,8.351648352,2.857142857,8.241758242,8.241758242,2.747252747,6.593406593,9.67032967
Liver_35-49years_White_Female,Liver,35-49years,White,Female,2.180851064,9.893617021,10,3.617021277,0.265957447,0.744680851,10,7.698412698,1.706349206,0.515873016,0,0,0.227272727,1.439393939,10,1.287878788,3.21969697,1.553030303,1.287878788,0.899470899,2.53968254,4.973544974,0.105820106,2.804232804,0,0.952380952,10,1.058201058,0.740740741,2.169312169,0.317460317,0,0,10,0.889370933,2.222222222,7.407407407,10,4.567901235,8.271604938,2.469135802,4.197530864,5.555555556,2.716049383,6.543209877,8.024691358
Liver_35-49years_Black_Male,Liver,35-49years,Black,Male,0.459770115,3.67816092,10,5.057471264,0,0,10,6.578947368,4.078947368,1.315789474,0,0,1.978021978,1.648351648,10,0.989010989,2.417582418,0.43956044,0.879120879,0.344827586,3.218390805,2.528735632,0,0.804597701,0,1.609195402,10,0.114942529,0,0.459770115,0.114942529,0,0,10,0.245398773,0.217391304,5.217391304,10,2.608695652,2.826086957,0,2.173913043,1.52173913,1.52173913,3.260869565,6.956521739
Liver_35-49years_Black_Female,Liver,35-49years,Black,Female,0,5.227272727,10,0.909090909,0,0.113636364,10,7.076923077,3.692307692,1.230769231,0,0,0.254237288,0.338983051,10,0.254237288,1.016949153,0,0.254237288,0.459770115,0.459770115,4.252873563,0,0.344827586,0,0.344827586,10,0.344827586,0.229885057,0,0,0,0,10,0,0.810810811,4.594594595,10,2.972972973,2.702702703,0,3.783783784,1.621621622,1.621621622,3.783783784,6.756756757
Liver_35-49years_Hispanic_Male,Liver,35-49years,Hispanic,Male,1.016949153,4.745762712,9.152542373,10,0.169491525,0.508474576,10,5.647058824,1.294117647,0.823529412,0,0,0.597014925,4.029850746,10,3.134328358,1.940298507,0.895522388,1.940298507,1.034482759,7.75862069,2.24137931,0.172413793,0.689655172,0,1.551724138,10,0.862068966,0.517241379,1.034482759,0.172413793,0,0,10,0.413793103,1.428571429,3.87755102,3.265306122,4.489795918,10,1.020408163,1.428571429,2.040816327,1.632653061,1.020408163,0.612244898
Liver_35-49years_Hispanic_Female,Liver,35-49years,Hispanic,Female,1.090909091,4.363636364,10,1.636363636,0.363636364,0.545454545,10,4,1.333333333,1.166666667,0,0,0.142857143,0.571428571,10,0.571428571,1.571428571,0.857142857,0.428571429,0.188679245,1.509433962,3.20754717,0,0.943396226,0,0.188679245,10,0.754716981,0.566037736,1.132075472,0.188679245,0,0,10,0.64516129,0.967741935,2.258064516,5.806451613,5.483870968,10,0.322580645,1.612903226,0.64516129,3.548387097,0.322580645,0.967741935
Liver_35-49years_Asian_Male,Liver,35-49years,Asian,Male,2,5,10,5,0,1,10,4.444444444,7.777777778,3.333333333,0,0,0,1.176470588,10,1.176470588,0,1.176470588,0,0,5,4,0,0,0,0,10,1,1,2,0,0,0,10,0.952380952,1.111111111,3.333333333,1.111111111,2.222222222,10,1.111111111,3.333333333,2.222222222,1.111111111,0,0
Liver_35-49years_Asian_Female,Liver,35-49years,Asian,Female,0.476190476,0.952380952,10,0.476190476,0,0.952380952,10,5.454545455,6.363636364,2.727272727,0,0,0,0.454545455,10,0,1.363636364,0.454545455,0,0,0.476190476,0.952380952,0,0.476190476,0,0,10,0.476190476,0,0.476190476,0,0,0,10,0.384615385,0,0.833333333,1.666666667,0.833333333,10,4.166666667,0,0.833333333,2.5,0.833333333,0.833333333
Liver_35-49years_American_Indian_Male,Liver,35-49years,American_Indian,Male,0,10,10,10,0,10,10,10,0,0,0,0,10,0,10,10,10,0,0,0,10,10,0,0,0,0,10,10,0,0,0,0,0,10,0,0,0,0,10,10,10,0,10,0,0,0
Liver_35-49years_American_Indian_Female,Liver,35-49years,American_Indian,Female,0,10,10,10,0,0,5,10,0,0,0,0,0,5,10,0,0,0,0,0,10,10,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,10,5,0,0,0,0,0
Liver_35-49years_PacificIslander_Male,Liver,35-49years,PacificIslander,Male,0,0,10,10,0,0,10,0,10,0,0,0,0,0,10,10,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0
Liver_35-49years_PacificIslander_Female,Liver,35-49years,PacificIslander,Female,0,0,10,5,0,0,10,5,0,0,0,0,0,5,10,0,0,0,0,0,5,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,5,10,0,0,0,0,0
Liver_35-49years_Multiracial_Male,Liver,35-49years,Multiracial,Male,1.111111111,0,4.444444444,10,0,0,10,7.142857143,0,2.857142857,0,0,2,10,8,4,0,2,2,0,10,0,0,0,0,2.857142857,5.714285714,0,0,1.428571429,0,0,0,10,0.769230769,0,0,10,0,0,0,0,0,0,0,0.769230769
Liver_35-49years_Multiracial_Female,Liver,35-49years,Multiracial,Female,0,1.428571429,10,0,0,0,10,1.428571429,0,0,0,0,0,0,10,0,0,0,0,0,0,1.428571429,0,0,0,0,10,0,0,0,0,0,0,10,0,2,4,10,0,0,0,0,0,0,0,0
Liver_50-64years_White_Male,Liver,50-64years,White,Male,0.244755245,5.244755245,10,5,0.034965035,0.27972028,10,8.483754513,2.38267148,0.613718412,0,0,0.11627907,1.773255814,10,1.918604651,2.034883721,0.203488372,1.25,0.631578947,3.824561404,3.719298246,0.035087719,0.49122807,0,1.122807018,10,0.456140351,0.245614035,0.245614035,0.070175439,0,0.035087719,10,0.119047619,2.978723404,10,9.042553191,4.14893617,8.829787234,1.595744681,6.595744681,5.85106383,2.340425532,5.212765957,6.70212766
Liver_50-64years_White_Female,Liver,50-64years,White,Female,0.487012987,5.12987013,10,2.077922078,0.032467532,0.38961039,10,9.796747967,2.317073171,0.569105691,0,0,0.050890585,0.763358779,10,0.814249364,1.679389313,0.381679389,0.508905852,0.22875817,1.535947712,3.790849673,0,0.784313725,0,0.424836601,10,0.751633987,0.098039216,0.490196078,0.130718954,0,0,10,0.276243094,2.580645161,8.709677419,10,3.870967742,6.88172043,1.827956989,3.978494624,4.731182796,2.47311828,7.311827957,7.634408602
Liver_50-64years_Black_Male,Liver,50-64years,Black,Male,0.147058824,1.617647059,10,1.617647059,0,0.147058824,10,6.292134831,3.258426966,1.123595506,0,0,0.579710145,0.362318841,10,0.579710145,1.594202899,0.144927536,0.072463768,0,1.176470588,1.470588235,0,0,0,0.294117647,10,0.220588235,0.220588235,0.147058824,0,0,0,10,0.10989011,1.346153846,6.923076923,10,2.115384615,2.692307692,0,3.076923077,1.346153846,1.730769231,2.115384615,4.038461538
Liver_50-64years_Black_Female,Liver,50-64years,Black,Female,0,4.491525424,10,0.677966102,0.169491525,0.254237288,10,4.842105263,3.684210526,0.842105263,0,0,0.201342282,0.268456376,10,0.604026846,1.208053691,0,0.067114094,0.256410256,0.512820513,3.58974359,0,0.427350427,0,0.085470085,10,0.683760684,0.085470085,0,0.085470085,0,0,10,0,0,9.090909091,10,2.954545455,2.727272727,0,3.636363636,2.272727273,1.590909091,2.045454545,7.5
Liver_50-64years_Hispanic_Male,Liver,50-64years,Hispanic,Male,0,2.191780822,10,3.287671233,0,0.136986301,10,4.166666667,1.388888889,0.277777778,0,0,0.789473684,0.789473684,10,1.315789474,1.842105263,0,0.263157895,0.138888889,2.361111111,1.805555556,0,0,0,0.694444444,10,0.416666667,0.277777778,0,0,0,0.138888889,10,0,0.465116279,1.395348837,4.186046512,3.720930233,10,0.23255814,1.162790698,1.162790698,2.093023256,0.697674419,1.395348837
Liver_50-64years_Hispanic_Female,Liver,50-64years,Hispanic,Female,0.188679245,2.264150943,10,0.943396226,0,0,10,3.958333333,0.833333333,0,0,0,0,0.740740741,10,0.37037037,1.666666667,0.185185185,0.185185185,0.181818182,0.545454545,1.636363636,0,0,0,0,10,0.181818182,0.181818182,0.181818182,0,0,0,10,0.142857143,0,1.5,10,7,10,0.5,0,1.5,4,1,0
Liver_50-64years_Asian_Male,Liver,50-64years,Asian,Male,0,2.666666667,10,4,0,0,10,4.166666667,6.666666667,0,0,0,0.555555556,2.222222222,10,0.555555556,0.555555556,0,0,0,4.285714286,3.571428571,0,0,0,0,10,0,0,0,0,0,0,10,0,0,5.454545455,1.818181818,0,10,2.727272727,0.909090909,0,0.909090909,0.909090909,0
Liver_50-64years_Asian_Female,Liver,50-64years,Asian,Female,0,1.875,10,0.625,0,0,10,4.444444444,6.666666667,1.111111111,0,0,0,0,10,0.555555556,0.555555556,0,0,0,0.714285714,2.142857143,0,0,0,0,10,1.428571429,0,0,0,0,0,10,0,0,1.111111111,1.111111111,1.111111111,10,3.333333333,1.111111111,1.111111111,1.111111111,1.111111111,1.111111111
Liver_50-64years_American_Indian_Male,Liver,50-64years,American_Indian,Male,0,10,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,10,0,0,0,0
Liver_50-64years_American_Indian_Female,Liver,50-64years,American_Indian,Female,0,0,10,0,0,10,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,10,0,0,0
Liver_50-64years_PacificIslander_Male,Liver,50-64years,PacificIslander,Male,0,0,10,10,0,0,0,10,10,0,0,0,10,0,10,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,10,10,0,0,0,0,0
Liver_50-64years_PacificIslander_Female,Liver,50-64years,PacificIslander,Female,0,0,10,0,0,0,10,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,10
Liver_50-64years_Multiracial_Male,Liver,50-64years,Multiracial,Male,0,2,10,4,0,0,10,0,1.428571429,0,0,0,0,0,10,3.333333333,0,0,0,0,4,2,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,10,0,2,2,0,0,2,0,0
Liver_50-64years_Multiracial_Female,Liver,50-64years,Multiracial,Female,0,0,10,0,0,0,10,2.5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,2.5,10,0,0,0,0,0,0,0,0
Liver_over65_White_Male,Liver,over65,White,Male,0.088495575,2.477876106,10,3.362831858,0,0,9.87654321,10,2.098765432,0.24691358,0,0,0,0.487804878,10,2.113821138,1.463414634,0.081300813,0.487804878,0.263157895,2.368421053,2.192982456,0,0,0,0.526315789,10,0.263157895,0,0.087719298,0.087719298,0,0,10,0.055865922,2.682926829,10,5.365853659,1.951219512,5.365853659,0.243902439,5.609756098,4.390243902,2.195121951,1.463414634,4.634146341
Liver_over65_White_Female,Liver,over65,White,Female,0,2.9375,10,2.375,0,0.1875,10,6.470588235,1.25,0.514705882,0,0,0.055555556,0.611111111,10,1.444444444,1.611111111,0,0.055555556,0.191082803,2.292993631,2.738853503,0,0,0,0.063694268,10,0.445859873,0.063694268,0,0,0,0,10,0,1.86440678,10,5.423728814,1.355932203,5.084745763,0.338983051,3.728813559,5.254237288,2.203389831,2.033898305,4.745762712
Liver_over65_Black_Male,Liver,over65,Black,Male,0,2.727272727,10,0.454545455,0,0,10,3.888888889,2.222222222,0,0,0,0,0.434782609,10,0.434782609,1.739130435,0,0,0,0.454545455,2.272727273,0.454545455,0,0,0,10,0,0,0,0,0,0,10,0,0,3.333333333,10,1.111111111,0,0,5.555555556,0,6.666666667,1.111111111,4.444444444
Liver_over65_Black_Female,Liver,over65,Black,Female,0,5,10,0.833333333,0,0,10,4.090909091,2.727272727,0.454545455,0,0,0,0.3125,10,0.9375,0.625,0,0,0.4,0.4,4,0,0,0,0,10,0.4,0,0,0,0,0,10,0,0,10,3.636363636,1.818181818,1.818181818,0,4.545454545,3.636363636,6.363636364,1.818181818,0.909090909
Liver_over65_Hispanic_Male,Liver,over65,Hispanic,Male,0,3.333333333,10,3.333333333,0,0,10,7.857142857,0,0,0,0,0.555555556,0.555555556,10,1.666666667,1.111111111,0,0,0.625,2.5,1.875,0,0,0,0,10,0.625,0,0,0,0,0,10,0,0,2,10,1,7,1,1,0,3,0,0
Liver_over65_Hispanic_Female,Liver,over65,Hispanic,Female,0,3.076923077,10,1.538461538,0,0,10,10,1.111111111,0,0,0,0,0.666666667,10,0.666666667,1.333333333,0,0,0,1.538461538,3.076923077,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,5,3.333333333,10,0,1.666666667,1.666666667,10,0,0
Liver_over65_Asian_Male,Liver,over65,Asian,Male,0,3.333333333,10,10,0,0,3.333333333,6.666666667,10,3.333333333,0,0,0,0,10,10,3.333333333,0,0,0,5,2.5,0,0,0,0,10,0,0,0,0,0,0,10,0,0,6.666666667,3.333333333,3.333333333,10,0,0,0,0,0,0
Liver_over65_Asian_Female,Liver,over65,Asian,Female,0,1.25,10,1.25,0,0,6,4,10,0,0,0,0,0,10,1.428571429,2.857142857,0,0,0,1.428571429,0,0,0,0,0,10,2.857142857,0,0,0,0,0,10,0,0,5,0,2.5,0,2.5,2.5,0,10,2.5,0
Liver_over65_American_Indian_Female,Liver,over65,American_Indian,Female,0,0,10,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10
Liver_over65_PacificIslander_Female,Liver,over65,PacificIslander,Female,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0
Liver_over65_Multiracial_Male,Liver,over65,Multiracial,Male,0,0,10,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0
Liver_over65_Multiracial_Female,Liver,over65,Multiracial,Female,0,0,10,2.5,0,0,10,5,10,0,0,0,0,2.5,10,0,0,0,0,0,2.5,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0
Intestine_under1_White_Male,Intestine,under1,White,Male,0,0,0,10,0,0,10,10,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,10
Intestine_under1_White_Female,Intestine,under1,White,Female,0,6.666666667,0,10,0,0,10,0,0,0,0,10,0,3.333333333,0,0,3.333333333,0,0,3.333333333,10,3.333333333,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3.333333333,0,0,0,0,0,3.333333333,0,0,10
Intestine_under1_Black_Male,Intestine,under1,Black,Male,0,0,0,10,0,0,10,2.5,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,6.666666667,0,0,0,0,0,0,10,0,0,10,10,10,0,0,10,0,0,0,10
Intestine_under1_Black_Female,Intestine,under1,Black,Female,0,10,0,10,0,0,10,0,0,0,0,10,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,10,0,10,0
Intestine_under1_Hispanic_Male,Intestine,under1,Hispanic,Male,0,10,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0
Intestine_under1_Hispanic_Female,Intestine,under1,Hispanic,Female,0,10,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0
Intestine_under1_Asian_Male,Intestine,under1,Asian,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Intestine_under1_Asian_Female,Intestine,under1,Asian,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Intestine_under1_PacificIslander_Male,Intestine,under1,PacificIslander,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Intestine_under1_Multiracial_Male,Intestine,under1,Multiracial,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Intestine_under1_Multiracial_Female,Intestine,under1,Multiracial,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Intestine_1-5years_White_Male,Intestine,1-5years,White,Male,0,10,3.333333333,6.666666667,0,0,6.666666667,10,3.333333333,0,0,5,0,5,10,5,5,0,0,5,10,5,0,0,0,0,5,0,0,0,5,0,0,10,0,0,0,3.333333333,10,0,0,0,0,0,6.666666667,0
Intestine_1-5years_White_Female,Intestine,1-5years,White,Female,0,6.666666667,0,10,0,0,10,5,10,0,0,5,0,10,0,5,5,0,0,0,10,3.333333333,3.333333333,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,6.666666667,0,0,0
Intestine_1-5years_Black_Male,Intestine,1-5years,Black,Male,0,10,0,3.333333333,0,0,10,10,10,10,0,0,0,0,5,10,5,0,0,0,5,0,10,0,0,0,0,5,0,0,0,0,0,10,0,0,5,5,0,0,0,0,0,0,0,10
Intestine_1-5years_Black_Female,Intestine,1-5years,Black,Female,0,0,0,10,0,10,10,0,0,0,0,10,0,0,10,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,10,0,0
Intestine_1-5years_Hispanic_Male,Intestine,1-5years,Hispanic,Male,0,10,0,0,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,10,10,0,0,0,0,0,0
Intestine_1-5years_Hispanic_Female,Intestine,1-5years,Hispanic,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Intestine_1-5years_Asian_Male,Intestine,1-5years,Asian,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Intestine_1-5years_Asian_Female,Intestine,1-5years,Asian,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Intestine_1-5years_American_Indian_Female,Intestine,1-5years,American_Indian,Female,0,0,0,10,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0
Intestine_1-5years_Multiracial_Male,Intestine,1-5years,Multiracial,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Intestine_6-10years_White_Male,Intestine,6-10years,White,Male,0,3.333333333,0,10,0,0,10,0,0,0,0,0,0,10,5,5,0,0,0,5,10,0,0,0,0,5,0,0,0,0,0,0,0,10,0,0,10,10,0,0,0,0,0,0,10,10
Intestine_6-10years_White_Female,Intestine,6-10years,White,Female,0,10,5,5,0,0,5,5,10,0,0,0,0,5,10,5,0,0,0,10,10,10,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,3.333333333,0,0,0,0,0,0,10,0
Intestine_6-10years_Black_Male,Intestine,6-10years,Black,Male,0,10,0,5,0,0,10,0,5,0,0,0,0,10,10,10,0,0,0,0,10,0,10,0,0,0,0,10,0,0,0,0,0,10,0,0,0,10,0,0,0,10,0,0,10,0
Intestine_6-10years_Black_Female,Intestine,6-10years,Black,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Intestine_6-10years_Hispanic_Male,Intestine,6-10years,Hispanic,Male,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0
Intestine_6-10years_Hispanic_Female,Intestine,6-10years,Hispanic,Female,0,0,0,10,0,0,10,10,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,10,0,0,0,0,0,0
Intestine_6-10years_Asian_Male,Intestine,6-10years,Asian,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Intestine_6-10years_Asian_Female,Intestine,6-10years,Asian,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Intestine_6-10years_American_Indian_Male,Intestine,6-10years,American_Indian,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Intestine_6-10years_American_Indian_Female,Intestine,6-10years,American_Indian,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Intestine_6-10years_PacificIslander_Male,Intestine,6-10years,PacificIslander,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Intestine_6-10years_Multiracial_Male,Intestine,6-10years,Multiracial,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Intestine_6-10years_Multiracial_Female,Intestine,6-10years,Multiracial,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Intestine_11-17years_White_Male,Intestine,11-17years,White,Male,0,10,3.333333333,3.333333333,0,0,10,6.666666667,0,0,0,0,0,3.333333333,3.333333333,0,0,0,10,10,5,0,0,5,0,0,5,0,0,0,0,0,0,10,0,0,0,3.333333333,0,0,0,3.333333333,0,0,10,0
Intestine_11-17years_White_Female,Intestine,11-17years,White,Female,0,10,3.333333333,3.333333333,0,0,10,0,2.5,0,0,0,0,0,10,0,0,0,6.666666667,10,0,10,0,0,0,10,10,0,0,0,10,0,0,10,0,0,0,0,0,5,0,5,0,0,10,5
Intestine_11-17years_Black_Male,Intestine,11-17years,Black,Male,0,0,0,10,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0
Intestine_11-17years_Black_Female,Intestine,11-17years,Black,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Intestine_11-17years_Hispanic_Male,Intestine,11-17years,Hispanic,Male,0,0,10,10,0,10,10,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0
Intestine_11-17years_Hispanic_Female,Intestine,11-17years,Hispanic,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Intestine_11-17years_Asian_Male,Intestine,11-17years,Asian,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
